cycle,o_word
5204,7.9375
5205,-8
5206,0.0625
5207,0
5208,0.0625
5209,0
5210,-0.0625
5211,0
5212,0.3125
5213,0.5
5214,0.625
5215,0.75
5216,0.9375
5217,0
5218,0
5219,0
5220,7.9375
5221,-8
5222,0.0625
5223,0
5224,0.0625
5225,0
5226,-0.0625
5227,0
5228,2.625
5229,2.8125
5230,2.9375
5231,3.0625
5232,3.25
5233,0
5234,0
5235,0
5236,7.9375
5237,-8
5238,0.0625
5239,0
5240,0.0625
5241,0
5242,-0.0625
5243,0
5244,4.9375
5245,5.125
5246,5.25
5247,5.375
5248,5.5625
5249,0
5250,0
5251,0
5252,7.9375
5253,-8
5254,0.0625
5255,0
5256,0.0625
5257,0
5258,-0.0625
5259,0
5260,7.25
5261,7.4375
5262,7.5625
5263,7.6875
5264,7.875
5265,0
5266,0
5267,0
5268,7.9375
5269,-8
5270,0.0625
5271,0
5272,0.0625
5273,0
5274,-0.0625
5275,0
5276,-6.4375
5277,-6.25
5278,-6.125
5279,-6
5280,-5.8125
5281,0
5282,0
5283,0
5284,7.9375
5285,-8
5286,0.0625
5287,0
5288,0.0625
5289,0
5290,-0.0625
5291,0
5292,-4.125
5293,-3.9375
5294,-3.8125
5295,-3.6875
5296,-3.5
5297,0
5298,0
5299,0
5300,7.9375
5301,-8
5302,0.0625
5303,0
5304,0.0625
5305,0
5306,-0.0625
5307,0
5308,-1.8125
5309,-1.625
5310,-1.5
5311,-1.375
5312,-1.1875
5313,0
5314,0
5315,0
5316,7.9375
5317,-8
5318,0.0625
5319,0
5320,0.0625
5321,0
5322,-0.0625
5323,0
5324,0.5
5325,0.6875
5326,0.8125
5327,0.9375
5328,1.125
5329,0
5330,0
5331,0
5332,7.9375
5333,-8
5334,0.0625
5335,0
5336,0.0625
5337,0
5338,-0.0625
5339,0
5340,2.8125
5341,3
5342,3.125
5343,3.25
5344,3.4375
5345,0
5346,0
5347,0
5348,7.9375
5349,-8
5350,0.0625
5351,0
5352,0.0625
5353,0
5354,-0.0625
5355,0
5356,5.125
5357,5.3125
5358,5.4375
5359,5.5625
5360,5.75
5361,0
5362,0
5363,0
5364,7.9375
5365,-8
5366,0.0625
5367,0
5368,0.0625
5369,0
5370,-0.0625
5371,0
5372,7.4375
5373,7.625
5374,7.75
5375,7.875
5376,-7.9375
5377,0
5378,0
5379,0
5380,7.9375
5381,-8
5382,0.0625
5383,0
5384,0.0625
5385,0
5386,-0.0625
5387,0
5388,-6.25
5389,-6.0625
5390,-5.9375
5391,-5.8125
5392,-5.625
5393,0
5394,0
5395,0
5396,7.9375
5397,-8
5398,0.0625
5399,0
5400,0.0625
5401,0
5402,-0.0625
5403,0
5404,-3.9375
5405,-3.75
5406,-3.625
5407,-3.5
5408,-3.3125
5409,0
5410,0
5411,0
5412,7.9375
5413,-8
5414,0.0625
5415,0
5416,0.0625
5417,0
5418,-0.0625
5419,0
5420,-1.625
5421,-1.4375
5422,-1.3125
5423,-1.1875
5424,-1
5425,0
5426,0
5427,0
5428,7.9375
5429,-8
5430,0.0625
5431,0
5432,0.0625
5433,0
5434,-0.0625
5435,0
5436,0.6875
5437,0.875
5438,1
5439,1.125
5440,1.3125
5441,0
5442,0
5443,0
5444,7.9375
5445,-8
5446,0.0625
5447,0
5448,0.0625
5449,0
5450,-0.0625
5451,0
5452,3
5453,3.1875
5454,3.3125
5455,3.4375
5456,3.625
5457,0
5458,0
5459,0
5460,7.9375
5461,-8
5462,0.0625
5463,0
5464,0.0625
5465,0
5466,-0.0625
5467,0
5468,5.3125
5469,5.5
5470,5.625
5471,5.75
5472,5.9375
5473,0
5474,0
5475,0
5476,7.9375
5477,-8
5478,0.0625
5479,0
5480,0.0625
5481,0
5482,-0.0625
5483,0
5484,7.625
5485,7.8125
5486,7.9375
5487,-7.9375
5488,-7.75
5489,0
5490,0
5491,0
5492,7.9375
5493,-8
5494,0.0625
5495,0
5496,0.0625
5497,0
5498,-0.0625
5499,0
5500,-6.0625
5501,-5.875
5502,-5.75
5503,-5.625
5504,-5.4375
5505,0
5506,0
5507,0
5508,7.9375
5509,-8
5510,0.0625
5511,0
5512,0.0625
5513,0
5514,-0.0625
5515,0
5516,-3.75
5517,-3.5625
5518,-3.4375
5519,-3.3125
5520,-3.125
5521,0
5522,0
5523,0
5524,7.9375
5525,-8
5526,0.0625
5527,0
5528,0.0625
5529,0
5530,-0.0625
5531,0
5532,-1.4375
5533,-1.25
5534,-1.125
5535,-1
5536,-0.8125
5537,0
5538,0
5539,0
5540,7.9375
5541,-8
5542,0.0625
5543,0
5544,0.0625
5545,0
5546,-0.0625
5547,0
5548,0.875
5549,1.0625
5550,1.1875
5551,1.3125
5552,1.5
5553,0
5554,0
5555,0
5556,7.9375
5557,-8
5558,0.0625
5559,0
5560,0.0625
5561,0
5562,-0.0625
5563,0
5564,3.1875
5565,3.375
5566,3.5
5567,3.625
5568,3.8125
5569,0
5570,0
5571,0
5572,7.9375
5573,-8
5574,0.0625
5575,0
5576,0.0625
5577,0
5578,-0.0625
5579,0
5580,5.5
5581,5.6875
5582,5.8125
5583,5.9375
5584,6.125
5585,0
5586,0
5587,0
5588,7.9375
5589,-8
5590,0.0625
5591,0
5592,0.0625
5593,0
5594,-0.0625
5595,0
5596,7.8125
5597,7.9375
5598,-7.875
5599,-7.75
5600,-7.5625
5601,0
5602,0
5603,0
5604,7.9375
5605,-8
5606,0.0625
5607,0
5608,0.0625
5609,0
5610,-0.0625
5611,0
5612,-5.875
5613,-5.6875
5614,-5.5625
5615,-5.4375
5616,-5.25
5617,0
5618,0
5619,0
5620,7.9375
5621,-8
5622,0.0625
5623,0
5624,0.0625
5625,0
5626,-0.0625
5627,0
5628,-3.5625
5629,-3.375
5630,-3.25
5631,-3.125
5632,-2.9375
5633,0
5634,0
5635,0
5636,7.9375
5637,-8
5638,0.0625
5639,0
5640,0.0625
5641,0
5642,-0.0625
5643,0
5644,-1.25
5645,-1.0625
5646,-0.9375
5647,-0.8125
5648,-0.625
5649,0
5650,0
5651,0
5652,7.9375
5653,-8
5654,0.0625
5655,0
5656,0.0625
5657,0
5658,-0.0625
5659,0
5660,1.0625
5661,1.25
5662,1.375
5663,1.5
5664,1.6875
5665,0
5666,0
5667,0
5668,7.9375
5669,-8
5670,0.0625
5671,0
5672,0.0625
5673,0
5674,-0.0625
5675,0
5676,3.375
5677,3.5625
5678,3.6875
5679,3.8125
5680,4
5681,0
5682,0
5683,0
5684,7.9375
5685,-8
5686,0.0625
5687,0
5688,0.0625
5689,0
5690,-0.0625
5691,0
5692,5.6875
5693,5.875
5694,6
5695,6.125
5696,6.3125
5697,0
5698,0
5699,0
5700,7.9375
5701,-8
5702,0.0625
5703,0
5704,0.0625
5705,0
5706,-0.0625
5707,0
5708,-8
5709,-7.8125
5710,-7.6875
5711,-7.5625
5712,-7.375
5713,0
5714,0
5715,0
5716,7.9375
5717,-8
5718,0.0625
5719,0
5720,0.0625
5721,0
5722,-0.0625
5723,0
5724,-5.6875
5725,-5.5
5726,-5.375
5727,-5.25
5728,-5.0625
5729,0
5730,0
5731,0
5732,7.9375
5733,-8
5734,0.0625
5735,0
5736,0.0625
5737,0
5738,-0.0625
5739,0
5740,-3.375
5741,-3.1875
5742,-3.0625
5743,-2.9375
5744,-2.75
5745,0
5746,0
5747,0
5748,7.9375
5749,-8
5750,0.0625
5751,0
5752,0.0625
5753,0
5754,-0.0625
5755,0
5756,-1.0625
5757,-0.875
5758,-0.75
5759,-0.625
5760,-0.4375
5761,0
5762,0
5763,0
5764,7.9375
5765,-8
5766,0.0625
5767,0
5768,0.0625
5769,0
5770,-0.0625
5771,0
5772,1.25
5773,1.4375
5774,1.5625
5775,1.6875
5776,1.875
5777,0
5778,0
5779,0
5780,7.9375
5781,-8
5782,0.0625
5783,0
5784,0.0625
5785,0
5786,-0.0625
5787,0
5788,3.5625
5789,3.75
5790,3.875
5791,4
5792,4.1875
5793,0
5794,0
5795,0
5796,7.9375
5797,-8
5798,0.0625
5799,0
5800,0.0625
5801,0
5802,-0.0625
5803,0
5804,5.875
5805,6.0625
5806,6.1875
5807,6.3125
5808,6.5
5809,0
5810,0
5811,0
5812,7.9375
5813,-8
5814,0.0625
5815,0
5816,0.0625
5817,0
5818,-0.0625
5819,0
5820,-7.8125
5821,-7.625
5822,-7.5
5823,-7.375
5824,-7.1875
5825,0
5826,0
5827,0
5828,7.9375
5829,-8
5830,0.0625
5831,0
5832,0.0625
5833,0
5834,-0.0625
5835,0
5836,-5.5
5837,-5.3125
5838,-5.1875
5839,-5.0625
5840,-4.875
5841,0
5842,0
5843,0
5844,7.9375
5845,-8
5846,0.0625
5847,0
5848,0.0625
5849,0
5850,-0.0625
5851,0
5852,-3.1875
5853,-3
5854,-2.875
5855,-2.75
5856,-2.5625
5857,0
5858,0
5859,0
5860,7.9375
5861,-8
5862,0.0625
5863,0
5864,0.0625
5865,0
5866,-0.0625
5867,0
5868,-0.875
5869,-0.6875
5870,-0.5625
5871,-0.4375
5872,-0.25
5873,0
5874,0
5875,0
5876,7.9375
5877,-8
5878,0.0625
5879,0
5880,0.0625
5881,0
5882,-0.0625
5883,0
5884,1.4375
5885,1.625
5886,1.75
5887,1.875
5888,2.0625
5889,0
5890,0
5891,0
5892,7.9375
5893,-8
5894,0.0625
5895,0
5896,0.0625
5897,0
5898,-0.0625
5899,0
5900,3.75
5901,3.9375
5902,4.0625
5903,4.1875
5904,4.375
5905,0
5906,0
5907,0
5908,7.9375
5909,-8
5910,0.0625
5911,0
5912,0.0625
5913,0
5914,-0.0625
5915,0
5916,6.0625
5917,6.25
5918,6.375
5919,6.5
5920,6.6875
5921,0
5922,0
5923,0
5924,7.9375
5925,-8
5926,0.0625
5927,0
5928,0.0625
5929,0
5930,-0.0625
5931,0
5932,-7.625
5933,-7.4375
5934,-7.3125
5935,-7.1875
5936,-7
5937,0
5938,0
5939,0
5940,7.9375
5941,-8
5942,0.0625
5943,0
5944,0.0625
5945,0
5946,-0.0625
5947,0
5948,-5.3125
5949,-5.125
5950,-5
5951,-4.875
5952,-4.6875
5953,0
5954,0
5955,0
5956,7.9375
5957,-8
5958,0.0625
5959,0
5960,0.0625
5961,0
5962,-0.0625
5963,0
5964,-3
5965,-2.8125
5966,-2.6875
5967,-2.5625
5968,-2.375
5969,0
5970,0
5971,0
5972,7.9375
5973,-8
5974,0.0625
5975,0
5976,0.0625
5977,0
5978,-0.0625
5979,0
5980,-0.6875
5981,-0.5
5982,-0.375
5983,-0.25
5984,-0.0625
5985,0
5986,0
5987,0
5988,7.9375
5989,-8
5990,0.0625
5991,0
5992,0.0625
5993,0
5994,-0.0625
5995,0
5996,1.625
5997,1.8125
5998,1.9375
5999,2.0625
6000,2.25
6001,0
6002,0
6003,0
6004,7.9375
6005,-8
6006,0.0625
6007,0
6008,0.0625
6009,0
6010,-0.0625
6011,0
6012,3.9375
6013,4.125
6014,4.25
6015,4.375
6016,4.5625
6017,0
6018,0
6019,0
6020,7.9375
6021,-8
6022,0.0625
6023,0
6024,0.0625
6025,0
6026,-0.0625
6027,0
6028,6.25
6029,6.4375
6030,6.5625
6031,6.6875
6032,6.875
6033,0
6034,0
6035,0
6036,7.9375
6037,-8
6038,0.0625
6039,0
6040,0.0625
6041,0
6042,-0.0625
6043,0
6044,-7.4375
6045,-7.25
6046,-7.125
6047,-7
6048,-6.8125
6049,0
6050,0
6051,0
6052,7.9375
6053,-8
6054,0.0625
6055,0
6056,0.0625
6057,0
6058,-0.0625
6059,0
6060,-5.125
6061,-4.9375
6062,-4.8125
6063,-4.6875
6064,-4.5
6065,0
6066,0
6067,0
6068,7.9375
6069,-8
6070,0.0625
6071,0
6072,0.0625
6073,0
6074,-0.0625
6075,0
6076,-2.8125
6077,-2.625
6078,-2.5
6079,-2.375
6080,-2.1875
6081,0
6082,0
6083,0
6084,7.9375
6085,-8
6086,0.0625
6087,0
6088,0.0625
6089,0
6090,-0.0625
6091,0
6092,-0.5
6093,-0.3125
6094,-0.1875
6095,-0.0625
6096,0.125
6097,0
6098,0
6099,0
6100,7.9375
6101,-8
6102,0.0625
6103,0
6104,0.0625
6105,0
6106,-0.0625
6107,0
6108,1.8125
6109,2
6110,2.125
6111,2.25
6112,2.4375
6113,0
6114,0
6115,0
6116,7.9375
6117,-8
6118,0.0625
6119,0
6120,0.0625
6121,0
6122,-0.0625
6123,0
6124,4.125
6125,4.3125
6126,4.4375
6127,4.5625
6128,4.75
6129,0
6130,0
6131,0
6132,7.9375
6133,-8
6134,0.0625
6135,0
6136,0.0625
6137,0
6138,-0.0625
6139,0
6140,6.4375
6141,6.625
6142,6.75
6143,6.875
6144,7.0625
6145,0
6146,0
6147,0
6148,7.9375
6149,-8
6150,0.0625
6151,0
6152,0.0625
6153,0
6154,-0.0625
6155,0
6156,-7.25
6157,-7.0625
6158,-6.9375
6159,-6.8125
6160,-6.625
6161,0
6162,0
6163,0
6164,7.9375
6165,-8
6166,0.0625
6167,0
6168,0.0625
6169,0
6170,-0.0625
6171,0
6172,-4.9375
6173,-4.75
6174,-4.625
6175,-4.5
6176,-4.3125
6177,0
6178,0
6179,0
6180,7.9375
6181,-8
6182,0.0625
6183,0
6184,0.0625
6185,0
6186,-0.0625
6187,0
6188,-2.625
6189,-2.4375
6190,-2.3125
6191,-2.1875
6192,-2
6193,0
6194,0
6195,0
6196,7.9375
6197,-8
6198,0.0625
6199,0
6200,0.0625
6201,0
6202,-0.0625
6203,0
6204,-0.3125
6205,-0.125
6206,0
6207,0.125
6208,0.3125
6209,0
6210,0
6211,0
6212,7.9375
6213,-8
6214,0.0625
6215,0
6216,0.0625
6217,0
6218,-0.0625
6219,0
6220,2
6221,2.1875
6222,2.3125
6223,2.4375
6224,2.625
6225,0
6226,0
6227,0
6228,7.9375
6229,-8
6230,0.0625
6231,0
6232,0.0625
6233,0
6234,-0.0625
6235,0
6236,4.3125
6237,4.5
6238,4.625
6239,4.75
6240,4.9375
6241,0
6242,0
6243,0
6244,7.9375
6245,-8
6246,0.0625
6247,0
6248,0.0625
6249,0
6250,-0.0625
6251,0
6252,6.625
6253,6.8125
6254,6.9375
6255,7.0625
6256,7.25
6257,0
6258,0
6259,0
6260,7.9375
6261,-8
6262,0.0625
6263,0
6264,0.0625
6265,0
6266,-0.0625
6267,0
6268,-7.0625
6269,-6.875
6270,-6.75
6271,-6.625
6272,-6.4375
6273,0
6274,0
6275,0
6276,7.9375
6277,-8
6278,0.0625
6279,0
6280,0.0625
6281,0
6282,-0.0625
6283,0
6284,-4.75
6285,-4.5625
6286,-4.4375
6287,-4.3125
6288,-4.125
6289,0
6290,0
6291,0
6292,7.9375
6293,-8
6294,0.0625
6295,0
6296,0.0625
6297,0
6298,-0.0625
6299,0
6300,-2.4375
6301,-2.25
6302,-2.125
6303,-2
6304,-1.8125
6305,0
6306,0
6307,0
6308,7.9375
6309,-8
6310,0.0625
6311,0
6312,0.0625
6313,0
6314,-0.0625
6315,0
6316,-0.125
6317,0.0625
6318,0.1875
6319,0.3125
6320,0.5
6321,0
6322,0
6323,0
6324,7.9375
6325,-8
6326,0.0625
6327,0
6328,0.0625
6329,0
6330,-0.0625
6331,0
6332,2.1875
6333,2.375
6334,2.5
6335,2.625
6336,2.8125
6337,0
6338,0
6339,0
6340,7.9375
6341,-8
6342,0.0625
6343,0
6344,0.0625
6345,0
6346,-0.0625
6347,0
6348,4.5
6349,4.6875
6350,4.8125
6351,4.9375
6352,5.125
6353,0
6354,0
6355,0
6356,7.9375
6357,-8
6358,0.0625
6359,0
6360,0.0625
6361,0
6362,-0.0625
6363,0
6364,6.8125
6365,7
6366,7.125
6367,7.25
6368,7.4375
6369,0
6370,0
6371,0
6372,7.9375
6373,-8
6374,0.0625
6375,0
6376,0.0625
6377,0
6378,-0.0625
6379,0
6380,-6.875
6381,-6.6875
6382,-6.5625
6383,-6.4375
6384,-6.25
6385,0
6386,0
6387,0
6388,7.9375
6389,-8
6390,0.0625
6391,0
6392,0.0625
6393,0
6394,-0.0625
6395,0
6396,-4.5625
6397,-4.375
6398,-4.25
6399,-4.125
6400,-3.9375
6401,0
6402,0
6403,0
6404,7.9375
6405,-8
6406,0.0625
6407,0
6408,0.0625
6409,0
6410,-0.0625
6411,0
6412,-2.25
6413,-2.0625
6414,-1.9375
6415,-1.8125
6416,-1.625
6417,0
6418,0
6419,0
6420,7.9375
6421,-8
6422,0.0625
6423,0
6424,0.0625
6425,0
6426,-0.0625
6427,0
6428,0.0625
6429,0.25
6430,0.375
6431,0.5
6432,0.6875
6433,0
6434,0
6435,0
6436,7.9375
6437,-8
6438,0.0625
6439,0
6440,0.0625
6441,0
6442,-0.0625
6443,0
6444,2.375
6445,2.5625
6446,2.6875
6447,2.8125
6448,3
6449,0
6450,0
6451,0
6452,7.9375
6453,-8
6454,0.0625
6455,0
6456,0.0625
6457,0
6458,-0.0625
6459,0
6460,4.6875
6461,4.875
6462,5
6463,5.125
6464,5.3125
6465,0
6466,0
6467,0
6468,7.9375
6469,-8
6470,0.0625
6471,0
6472,0.0625
6473,0
6474,-0.0625
6475,0
6476,7
6477,7.1875
6478,7.3125
6479,7.4375
6480,7.625
6481,0
6482,0
6483,0
6484,7.9375
6485,-8
6486,0.0625
6487,0
6488,0.0625
6489,0
6490,-0.0625
6491,0
6492,-6.6875
6493,-6.5
6494,-6.375
6495,-6.25
6496,-6.0625
6497,0
6498,0
6499,0
6500,7.9375
6501,-8
6502,0.0625
6503,0
6504,0.0625
6505,0
6506,-0.0625
6507,0
6508,-4.375
6509,-4.1875
6510,-4.0625
6511,-3.9375
6512,-3.75
6513,0
6514,0
6515,0
6516,7.9375
6517,-8
6518,0.0625
6519,0
6520,0.0625
6521,0
6522,-0.0625
6523,0
6524,-2.0625
6525,-1.875
6526,-1.75
6527,-1.625
6528,-1.4375
6529,0
6530,0
6531,0
6532,7.9375
6533,-8
6534,0.0625
6535,0
6536,0.0625
6537,0
6538,-0.0625
6539,0
6540,0.25
6541,0.4375
6542,0.5625
6543,0.6875
6544,0.875
6545,0
6546,0
6547,0
6548,7.9375
6549,-8
6550,0.0625
6551,0
6552,0.0625
6553,0
6554,-0.0625
6555,0
6556,2.5625
6557,2.75
6558,2.875
6559,3
6560,3.1875
6561,0
6562,0
6563,0
6564,7.9375
6565,-8
6566,0.0625
6567,0
6568,0.0625
6569,0
6570,-0.0625
6571,0
6572,4.875
6573,5.0625
6574,5.1875
6575,5.3125
6576,5.5
6577,0
6578,0
6579,0
6580,7.9375
6581,-8
6582,0.0625
6583,0
6584,0.0625
6585,0
6586,-0.0625
6587,0
6588,7.1875
6589,7.375
6590,7.5
6591,7.625
6592,7.8125
6593,0
6594,0
6595,0
6596,7.9375
6597,-8
6598,0.0625
6599,0
6600,0.0625
6601,0
6602,-0.0625
6603,0
6604,-6.5
6605,-6.3125
6606,-6.1875
6607,-6.0625
6608,-5.875
6609,0
6610,0
6611,0
6612,7.9375
6613,-8
6614,0.0625
6615,0
6616,0.0625
6617,0
6618,-0.0625
6619,0
6620,-4.1875
6621,-4
6622,-3.875
6623,-3.75
6624,-3.5625
6625,0
6626,0
6627,0
6628,7.9375
6629,-8
6630,0.0625
6631,0
6632,0.0625
6633,0
6634,-0.0625
6635,0
6636,-1.875
6637,-1.6875
6638,-1.5625
6639,-1.4375
6640,-1.25
6641,0
6642,0
6643,0
6644,7.9375
6645,-8
6646,0.0625
6647,0
6648,0.0625
6649,0
6650,-0.0625
6651,0
6652,0.4375
6653,0.625
6654,0.75
6655,0.875
6656,1.0625
6657,0
6658,0
6659,0
6660,7.9375
6661,-8
6662,0.0625
6663,0
6664,0.0625
6665,0
6666,-0.0625
6667,0
6668,2.75
6669,2.9375
6670,3.0625
6671,3.1875
6672,3.375
6673,0
6674,0
6675,0
6676,7.9375
6677,-8
6678,0.0625
6679,0
6680,0.0625
6681,0
6682,-0.0625
6683,0
6684,5.0625
6685,5.25
6686,5.375
6687,5.5
6688,5.6875
6689,0
6690,0
6691,0
6692,7.9375
6693,-8
6694,0.0625
6695,0
6696,0.0625
6697,0
6698,-0.0625
6699,0
6700,7.375
6701,7.5625
6702,7.6875
6703,7.8125
6704,7.9375
6705,0
6706,0
6707,0
6708,7.9375
6709,-8
6710,0.0625
6711,0
6712,0.0625
6713,0
6714,-0.0625
6715,0
6716,-6.3125
6717,-6.125
6718,-6
6719,-5.875
6720,-5.6875
6721,0
6722,0
6723,0
6724,7.9375
6725,-8
6726,0.0625
6727,0
6728,0.0625
6729,0
6730,-0.0625
6731,0
6732,-4
6733,-3.8125
6734,-3.6875
6735,-3.5625
6736,-3.375
6737,0
6738,0
6739,0
6740,7.9375
6741,-8
6742,0.0625
6743,0
6744,0.0625
6745,0
6746,-0.0625
6747,0
6748,-1.6875
6749,-1.5
6750,-1.375
6751,-1.25
6752,-1.0625
6753,0
6754,0
6755,0
6756,7.9375
6757,-8
6758,0.0625
6759,0
6760,0.0625
6761,0
6762,-0.0625
6763,0
6764,0.625
6765,0.8125
6766,0.9375
6767,1.0625
6768,1.25
6769,0
6770,0
6771,0
6772,7.9375
6773,-8
6774,0.0625
6775,0
6776,0.0625
6777,0
6778,-0.0625
6779,0
6780,2.9375
6781,3.125
6782,3.25
6783,3.375
6784,3.5625
6785,0
6786,0
6787,0
6788,7.9375
6789,-8
6790,0.0625
6791,0
6792,0.0625
6793,0
6794,-0.0625
6795,0
6796,5.25
6797,5.4375
6798,5.5625
6799,5.6875
6800,5.875
6801,0
6802,0
6803,0
6804,7.9375
6805,-8
6806,0.0625
6807,0
6808,0.0625
6809,0
6810,-0.0625
6811,0
6812,7.5625
6813,7.75
6814,7.875
6815,-8
6816,-7.8125
6817,0
6818,0
6819,0
6820,7.9375
6821,-8
6822,0.0625
6823,0
6824,0.0625
6825,0
6826,-0.0625
6827,0
6828,-6.125
6829,-5.9375
6830,-5.8125
6831,-5.6875
6832,-5.5
6833,0
6834,0
6835,0
6836,7.9375
6837,-8
6838,0.0625
6839,0
6840,0.0625
6841,0
6842,-0.0625
6843,0
6844,-3.8125
6845,-3.625
6846,-3.5
6847,-3.375
6848,-3.1875
6849,0
6850,0
6851,0
6852,7.9375
6853,-8
6854,0.0625
6855,0
6856,0.0625
6857,0
6858,-0.0625
6859,0
6860,-1.5
6861,-1.3125
6862,-1.1875
6863,-1.0625
6864,-0.875
6865,0
6866,0
6867,0
6868,7.9375
6869,-8
6870,0.0625
6871,0
6872,0.0625
6873,0
6874,-0.0625
6875,0
6876,0.8125
6877,1
6878,1.125
6879,1.25
6880,1.4375
6881,0
6882,0
6883,0
6884,7.9375
6885,-8
6886,0.0625
6887,0
6888,0.0625
6889,0
6890,-0.0625
6891,0
6892,3.125
6893,3.3125
6894,3.4375
6895,3.5625
6896,3.75
6897,0
6898,0
6899,0
6900,7.9375
6901,-8
6902,0.0625
6903,0
6904,0.0625
6905,0
6906,-0.0625
6907,0
6908,5.4375
6909,5.625
6910,5.75
6911,5.875
6912,6.0625
6913,0
6914,0
6915,0
6916,7.9375
6917,-8
6918,0.0625
6919,0
6920,0.0625
6921,0
6922,-0.0625
6923,0
6924,7.75
6925,7.9375
6926,-7.9375
6927,-7.8125
6928,-7.625
6929,0
6930,0
6931,0
6932,7.9375
6933,-8
6934,0.0625
6935,0
6936,0.0625
6937,0
6938,-0.0625
6939,0
6940,-5.9375
6941,-5.75
6942,-5.625
6943,-5.5
6944,-5.3125
6945,0
6946,0
6947,0
6948,7.9375
6949,-8
6950,0.0625
6951,0
6952,0.0625
6953,0
6954,-0.0625
6955,0
6956,-3.625
6957,-3.4375
6958,-3.3125
6959,-3.1875
6960,-3
6961,0
6962,0
6963,0
6964,7.9375
6965,-8
6966,0.0625
6967,0
6968,0.0625
6969,0
6970,-0.0625
6971,0
6972,-1.3125
6973,-1.125
6974,-1
6975,-0.875
6976,-0.6875
6977,0
6978,0
6979,0
6980,7.9375
6981,-8
6982,0.0625
6983,0
6984,0.0625
6985,0
6986,-0.0625
6987,0
6988,1
6989,1.1875
6990,1.3125
6991,1.4375
6992,1.625
6993,0
6994,0
6995,0
6996,7.9375
6997,-8
6998,0.0625
6999,0
7000,0.0625
7001,0
7002,-0.0625
7003,0
7004,3.3125
7005,3.5
7006,3.625
7007,3.75
7008,3.9375
7009,0
7010,0
7011,0
7012,7.9375
7013,-8
7014,0.0625
7015,0
7016,0.0625
7017,0
7018,-0.0625
7019,0
7020,5.625
7021,5.8125
7022,5.9375
7023,6.0625
7024,6.25
7025,0
7026,0
7027,0
7028,7.9375
7029,-8
7030,0.0625
7031,0
7032,0.0625
7033,0
7034,-0.0625
7035,0
7036,7.9375
7037,-7.875
7038,-7.75
7039,-7.625
7040,-7.4375
7041,0
7042,0
7043,0
7044,7.9375
7045,-8
7046,0.0625
7047,0
7048,0.0625
7049,0
7050,-0.0625
7051,0
7052,-5.75
7053,-5.5625
7054,-5.4375
7055,-5.3125
7056,-5.125
7057,0
7058,0
7059,0
7060,7.9375
7061,-8
7062,0.0625
7063,0
7064,0.0625
7065,0
7066,-0.0625
7067,0
7068,-3.4375
7069,-3.25
7070,-3.125
7071,-3
7072,-2.8125
7073,0
7074,0
7075,0
7076,7.9375
7077,-8
7078,0.0625
7079,0
7080,0.0625
7081,0
7082,-0.0625
7083,0
7084,-1.125
7085,-0.9375
7086,-0.8125
7087,-0.6875
7088,-0.5
7089,0
7090,0
7091,0
7092,7.9375
7093,-8
7094,0.0625
7095,0
7096,0.0625
7097,0
7098,-0.0625
7099,0
7100,1.1875
7101,1.375
7102,1.5
7103,1.625
7104,1.8125
7105,0
7106,0
7107,0
7108,7.9375
7109,-8
7110,0.0625
7111,0
7112,0.0625
7113,0
7114,-0.0625
7115,0
7116,3.5
7117,3.6875
7118,3.8125
7119,3.9375
7120,4.125
7121,0
7122,0
7123,0
7124,7.9375
7125,-8
7126,0.0625
7127,0
7128,0.0625
7129,0
7130,-0.0625
7131,0
7132,5.8125
7133,6
7134,6.125
7135,6.25
7136,6.4375
7137,0
7138,0
7139,0
7140,7.9375
7141,-8
7142,0.0625
7143,0
7144,0.0625
7145,0
7146,-0.0625
7147,0
7148,-7.875
7149,-7.6875
7150,-7.5625
7151,-7.4375
7152,-7.25
7153,0
7154,0
7155,0
7156,7.9375
7157,-8
7158,0.0625
7159,0
7160,0.0625
7161,0
7162,-0.0625
7163,0
7164,-5.5625
7165,-5.375
7166,-5.25
7167,-5.125
7168,-4.9375
7169,0
7170,0
7171,0
7172,7.9375
7173,-8
7174,0.0625
7175,0
7176,0.0625
7177,0
7178,-0.0625
7179,0
7180,-3.25
7181,-3.0625
7182,-2.9375
7183,-2.8125
7184,-2.625
7185,0
7186,0
7187,0
7188,7.9375
7189,-8
7190,0.0625
7191,0
7192,0.0625
7193,0
7194,-0.0625
7195,0
7196,-0.9375
7197,-0.75
7198,-0.625
7199,-0.5
7200,-0.3125
7201,0
7202,0
7203,0
7204,7.9375
7205,-8
7206,0.0625
7207,0
7208,0.0625
7209,0
7210,-0.0625
7211,0
7212,1.375
7213,1.5625
7214,1.6875
7215,1.8125
7216,2
7217,0
7218,0
7219,0
7220,7.9375
7221,-8
7222,0.0625
7223,0
7224,0.0625
7225,0
7226,-0.0625
7227,0
7228,3.6875
7229,3.875
7230,4
7231,4.125
7232,4.3125
7233,0
7234,0
7235,0
7236,7.9375
7237,-8
7238,0.0625
7239,0
7240,0.0625
7241,0
7242,-0.0625
7243,0
7244,6
7245,6.1875
7246,6.3125
7247,6.4375
7248,6.625
7249,0
7250,0
7251,0
7252,7.9375
7253,-8
7254,0.0625
7255,0
7256,0.0625
7257,0
7258,-0.0625
7259,0
7260,-7.6875
7261,-7.5
7262,-7.375
7263,-7.25
7264,-7.0625
7265,0
7266,0
7267,0
7268,7.9375
